frame,time,type,name,concentration
78,78,topo,topoI,0.25
78,78,topo,gyrase,0.25
78,78,RNAP,RNAP,1.0
78,78,mRNA,tetA,4.0
78,78,mRNA,mKalama1,1.0
79,79,topo,topoI,0.25
79,79,topo,gyrase,0.25
79,79,RNAP,RNAP,1.0
79,79,mRNA,tetA,4.0
79,79,mRNA,mKalama1,1.0
80,80,topo,topoI,0.25
80,80,topo,gyrase,0.25
80,80,RNAP,RNAP,1.0
80,80,mRNA,tetA,4.0
80,80,mRNA,mKalama1,1.0
81,81,topo,topoI,0.25
81,81,topo,gyrase,0.25
81,81,RNAP,RNAP,1.0
81,81,mRNA,tetA,4.0
81,81,mRNA,mKalama1,1.0
82,82,topo,topoI,0.25
82,82,topo,gyrase,0.25
82,82,RNAP,RNAP,1.0
82,82,mRNA,tetA,4.0
82,82,mRNA,mKalama1,1.0
83,83,topo,topoI,0.25
83,83,topo,gyrase,0.25
83,83,RNAP,RNAP,1.0
83,83,mRNA,tetA,4.0
83,83,mRNA,mKalama1,1.0
84,84,topo,topoI,0.25
84,84,topo,gyrase,0.25
84,84,RNAP,RNAP,1.0
84,84,mRNA,tetA,4.0
84,84,mRNA,mKalama1,1.0
85,85,topo,topoI,0.25
85,85,topo,gyrase,0.25
85,85,RNAP,RNAP,1.0
85,85,mRNA,tetA,4.0
85,85,mRNA,mKalama1,1.0
86,86,topo,topoI,0.25
86,86,topo,gyrase,0.25
86,86,RNAP,RNAP,1.0
86,86,mRNA,tetA,4.0
86,86,mRNA,mKalama1,1.0
87,87,topo,topoI,0.25
87,87,topo,gyrase,0.25
87,87,RNAP,RNAP,1.0
87,87,mRNA,tetA,4.0
87,87,mRNA,mKalama1,1.0
88,88,topo,topoI,0.25
88,88,topo,gyrase,0.25
88,88,RNAP,RNAP,1.0
88,88,mRNA,tetA,4.0
88,88,mRNA,mKalama1,1.0
89,89,topo,topoI,0.25
89,89,topo,gyrase,0.25
89,89,RNAP,RNAP,1.0
89,89,mRNA,tetA,4.0
89,89,mRNA,mKalama1,1.0
90,90,topo,topoI,0.25
90,90,topo,gyrase,0.25
90,90,RNAP,RNAP,1.0
90,90,mRNA,tetA,4.0
90,90,mRNA,mKalama1,1.0
91,91,topo,topoI,0.25
91,91,topo,gyrase,0.25
91,91,RNAP,RNAP,1.0
91,91,mRNA,tetA,4.0
91,91,mRNA,mKalama1,1.0
92,92,topo,topoI,0.25
92,92,topo,gyrase,0.25
92,92,RNAP,RNAP,1.0
92,92,mRNA,tetA,4.0
92,92,mRNA,mKalama1,1.0
93,93,topo,topoI,0.25
93,93,topo,gyrase,0.25
93,93,RNAP,RNAP,1.0
93,93,mRNA,tetA,4.0
93,93,mRNA,mKalama1,1.0
94,94,topo,topoI,0.25
94,94,topo,gyrase,0.25
94,94,RNAP,RNAP,1.0
94,94,mRNA,tetA,4.0
94,94,mRNA,mKalama1,1.0
95,95,topo,topoI,0.25
95,95,topo,gyrase,0.25
95,95,RNAP,RNAP,1.0
95,95,mRNA,tetA,4.0
95,95,mRNA,mKalama1,1.0
96,96,topo,topoI,0.25
96,96,topo,gyrase,0.25
96,96,RNAP,RNAP,1.0
96,96,mRNA,tetA,4.0
96,96,mRNA,mKalama1,1.0
97,97,topo,topoI,0.25
97,97,topo,gyrase,0.25
97,97,RNAP,RNAP,1.0
97,97,mRNA,tetA,4.0
97,97,mRNA,mKalama1,1.0
98,98,topo,topoI,0.25
98,98,topo,gyrase,0.25
98,98,RNAP,RNAP,1.0
98,98,mRNA,tetA,4.0
98,98,mRNA,mKalama1,1.0
99,99,topo,topoI,0.25
99,99,topo,gyrase,0.25
99,99,RNAP,RNAP,1.0
99,99,mRNA,tetA,4.0
99,99,mRNA,mKalama1,1.0
100,100,topo,topoI,0.25
100,100,topo,gyrase,0.25
100,100,RNAP,RNAP,1.0
100,100,mRNA,tetA,4.0
100,100,mRNA,mKalama1,1.0
101,101,topo,topoI,0.25
101,101,topo,gyrase,0.25
101,101,RNAP,RNAP,1.0
101,101,mRNA,tetA,4.0
101,101,mRNA,mKalama1,1.0
102,102,topo,topoI,0.25
102,102,topo,gyrase,0.25
102,102,RNAP,RNAP,1.0
102,102,mRNA,tetA,4.0
102,102,mRNA,mKalama1,1.0
103,103,topo,topoI,0.25
103,103,topo,gyrase,0.25
103,103,RNAP,RNAP,1.0
103,103,mRNA,tetA,4.0
103,103,mRNA,mKalama1,1.0
104,104,topo,topoI,0.25
104,104,topo,gyrase,0.25
104,104,RNAP,RNAP,1.0
104,104,mRNA,tetA,4.0
104,104,mRNA,mKalama1,1.0
105,105,topo,topoI,0.25
105,105,topo,gyrase,0.25
105,105,RNAP,RNAP,1.0
105,105,mRNA,tetA,4.0
105,105,mRNA,mKalama1,1.0
106,106,topo,topoI,0.25
106,106,topo,gyrase,0.25
106,106,RNAP,RNAP,1.0
106,106,mRNA,tetA,4.0
106,106,mRNA,mKalama1,1.0
107,107,topo,topoI,0.25
107,107,topo,gyrase,0.25
107,107,RNAP,RNAP,1.0
107,107,mRNA,tetA,4.0
107,107,mRNA,mKalama1,1.0
108,108,topo,topoI,0.25
108,108,topo,gyrase,0.25
108,108,RNAP,RNAP,1.0
108,108,mRNA,tetA,4.0
108,108,mRNA,mKalama1,1.0
109,109,topo,topoI,0.25
109,109,topo,gyrase,0.25
109,109,RNAP,RNAP,1.0
109,109,mRNA,tetA,4.0
109,109,mRNA,mKalama1,1.0
110,110,topo,topoI,0.25
110,110,topo,gyrase,0.25
110,110,RNAP,RNAP,1.0
110,110,mRNA,tetA,4.0
110,110,mRNA,mKalama1,1.0
111,111,topo,topoI,0.25
111,111,topo,gyrase,0.25
111,111,RNAP,RNAP,1.0
111,111,mRNA,tetA,4.0
111,111,mRNA,mKalama1,1.0
112,112,topo,topoI,0.25
112,112,topo,gyrase,0.25
112,112,RNAP,RNAP,1.0
112,112,mRNA,tetA,4.0
112,112,mRNA,mKalama1,1.0
113,113,topo,topoI,0.25
113,113,topo,gyrase,0.25
113,113,RNAP,RNAP,1.0
113,113,mRNA,tetA,4.0
113,113,mRNA,mKalama1,1.0
114,114,topo,topoI,0.25
114,114,topo,gyrase,0.25
114,114,RNAP,RNAP,1.0
114,114,mRNA,tetA,4.0
114,114,mRNA,mKalama1,1.0
115,115,topo,topoI,0.25
115,115,topo,gyrase,0.25
115,115,RNAP,RNAP,1.0
115,115,mRNA,tetA,4.0
115,115,mRNA,mKalama1,1.0
116,116,topo,topoI,0.25
116,116,topo,gyrase,0.25
116,116,RNAP,RNAP,1.0
116,116,mRNA,tetA,4.0
116,116,mRNA,mKalama1,1.0
117,117,topo,topoI,0.25
117,117,topo,gyrase,0.25
117,117,RNAP,RNAP,1.0
117,117,mRNA,tetA,4.0
117,117,mRNA,mKalama1,1.0
118,118,topo,topoI,0.25
118,118,topo,gyrase,0.25
118,118,RNAP,RNAP,1.0
118,118,mRNA,tetA,4.0
118,118,mRNA,mKalama1,1.0
119,119,topo,topoI,0.25
119,119,topo,gyrase,0.25
119,119,RNAP,RNAP,1.0
119,119,mRNA,tetA,4.0
119,119,mRNA,mKalama1,1.0
120,120,topo,topoI,0.25
120,120,topo,gyrase,0.25
120,120,RNAP,RNAP,1.0
120,120,mRNA,tetA,4.0
120,120,mRNA,mKalama1,1.0
121,121,topo,topoI,0.25
121,121,topo,gyrase,0.25
121,121,RNAP,RNAP,1.0
121,121,mRNA,tetA,4.0
121,121,mRNA,mKalama1,1.0
122,122,topo,topoI,0.25
122,122,topo,gyrase,0.25
122,122,RNAP,RNAP,1.0
122,122,mRNA,tetA,4.0
122,122,mRNA,mKalama1,1.0
123,123,topo,topoI,0.25
123,123,topo,gyrase,0.25
123,123,RNAP,RNAP,1.0
123,123,mRNA,tetA,4.0
123,123,mRNA,mKalama1,1.0
124,124,topo,topoI,0.25
124,124,topo,gyrase,0.25
124,124,RNAP,RNAP,1.0
124,124,mRNA,tetA,4.0
124,124,mRNA,mKalama1,1.0
125,125,topo,topoI,0.25
125,125,topo,gyrase,0.25
125,125,RNAP,RNAP,1.0
125,125,mRNA,tetA,4.0
125,125,mRNA,mKalama1,1.0
126,126,topo,topoI,0.25
126,126,topo,gyrase,0.25
126,126,RNAP,RNAP,1.0
126,126,mRNA,tetA,4.0
126,126,mRNA,mKalama1,1.0
127,127,topo,topoI,0.25
127,127,topo,gyrase,0.25
127,127,RNAP,RNAP,1.0
127,127,mRNA,tetA,4.0
127,127,mRNA,mKalama1,1.0
128,128,topo,topoI,0.25
128,128,topo,gyrase,0.25
128,128,RNAP,RNAP,1.0
128,128,mRNA,tetA,4.0
128,128,mRNA,mKalama1,1.0
129,129,topo,topoI,0.25
129,129,topo,gyrase,0.25
129,129,RNAP,RNAP,1.0
129,129,mRNA,tetA,4.0
129,129,mRNA,mKalama1,1.0
130,130,topo,topoI,0.25
130,130,topo,gyrase,0.25
130,130,RNAP,RNAP,1.0
130,130,mRNA,tetA,5.0
130,130,mRNA,mKalama1,1.0
131,131,topo,topoI,0.25
131,131,topo,gyrase,0.25
131,131,RNAP,RNAP,1.0
131,131,mRNA,tetA,5.0
131,131,mRNA,mKalama1,1.0
132,132,topo,topoI,0.25
132,132,topo,gyrase,0.25
132,132,RNAP,RNAP,1.0
132,132,mRNA,tetA,5.0
132,132,mRNA,mKalama1,1.0
133,133,topo,topoI,0.25
133,133,topo,gyrase,0.25
133,133,RNAP,RNAP,1.0
133,133,mRNA,tetA,5.0
133,133,mRNA,mKalama1,1.0
134,134,topo,topoI,0.25
134,134,topo,gyrase,0.25
134,134,RNAP,RNAP,1.0
134,134,mRNA,tetA,5.0
134,134,mRNA,mKalama1,1.0
135,135,topo,topoI,0.25
135,135,topo,gyrase,0.25
135,135,RNAP,RNAP,1.0
135,135,mRNA,tetA,5.0
135,135,mRNA,mKalama1,1.0
136,136,topo,topoI,0.25
136,136,topo,gyrase,0.25
136,136,RNAP,RNAP,1.0
136,136,mRNA,tetA,5.0
136,136,mRNA,mKalama1,1.0
137,137,topo,topoI,0.25
137,137,topo,gyrase,0.25
137,137,RNAP,RNAP,1.0
137,137,mRNA,tetA,5.0
137,137,mRNA,mKalama1,1.0
138,138,topo,topoI,0.25
138,138,topo,gyrase,0.25
138,138,RNAP,RNAP,1.0
138,138,mRNA,tetA,5.0
138,138,mRNA,mKalama1,1.0
139,139,topo,topoI,0.25
139,139,topo,gyrase,0.25
139,139,RNAP,RNAP,1.0
139,139,mRNA,tetA,5.0
139,139,mRNA,mKalama1,1.0
140,140,topo,topoI,0.25
140,140,topo,gyrase,0.25
140,140,RNAP,RNAP,1.0
140,140,mRNA,tetA,5.0
140,140,mRNA,mKalama1,1.0
141,141,topo,topoI,0.25
141,141,topo,gyrase,0.25
141,141,RNAP,RNAP,1.0
141,141,mRNA,tetA,5.0
141,141,mRNA,mKalama1,1.0
142,142,topo,topoI,0.25
142,142,topo,gyrase,0.25
142,142,RNAP,RNAP,1.0
142,142,mRNA,tetA,5.0
142,142,mRNA,mKalama1,1.0
143,143,topo,topoI,0.25
143,143,topo,gyrase,0.25
143,143,RNAP,RNAP,1.0
143,143,mRNA,tetA,5.0
143,143,mRNA,mKalama1,1.0
144,144,topo,topoI,0.25
144,144,topo,gyrase,0.25
144,144,RNAP,RNAP,1.0
144,144,mRNA,tetA,5.0
144,144,mRNA,mKalama1,1.0
145,145,topo,topoI,0.25
145,145,topo,gyrase,0.25
145,145,RNAP,RNAP,1.0
145,145,mRNA,tetA,5.0
145,145,mRNA,mKalama1,1.0
146,146,topo,topoI,0.25
146,146,topo,gyrase,0.25
146,146,RNAP,RNAP,1.0
146,146,mRNA,tetA,5.0
146,146,mRNA,mKalama1,1.0
147,147,topo,topoI,0.25
147,147,topo,gyrase,0.25
147,147,RNAP,RNAP,1.0
147,147,mRNA,tetA,5.0
147,147,mRNA,mKalama1,1.0
148,148,topo,topoI,0.25
148,148,topo,gyrase,0.25
148,148,RNAP,RNAP,1.0
148,148,mRNA,tetA,5.0
148,148,mRNA,mKalama1,1.0
149,149,topo,topoI,0.25
149,149,topo,gyrase,0.25
149,149,RNAP,RNAP,1.0
149,149,mRNA,tetA,5.0
149,149,mRNA,mKalama1,1.0
150,150,topo,topoI,0.25
150,150,topo,gyrase,0.25
150,150,RNAP,RNAP,1.0
150,150,mRNA,tetA,5.0
150,150,mRNA,mKalama1,1.0
151,151,topo,topoI,0.25
151,151,topo,gyrase,0.25
151,151,RNAP,RNAP,1.0
151,151,mRNA,tetA,5.0
151,151,mRNA,mKalama1,1.0
152,152,topo,topoI,0.25
152,152,topo,gyrase,0.25
152,152,RNAP,RNAP,1.0
152,152,mRNA,tetA,5.0
152,152,mRNA,mKalama1,1.0
153,153,topo,topoI,0.25
153,153,topo,gyrase,0.25
153,153,RNAP,RNAP,1.0
153,153,mRNA,tetA,5.0
153,153,mRNA,mKalama1,1.0
154,154,topo,topoI,0.25
154,154,topo,gyrase,0.25
154,154,RNAP,RNAP,1.0
154,154,mRNA,tetA,5.0
154,154,mRNA,mKalama1,1.0
155,155,topo,topoI,0.25
155,155,topo,gyrase,0.25
155,155,RNAP,RNAP,1.0
155,155,mRNA,tetA,5.0
155,155,mRNA,mKalama1,1.0
156,156,topo,topoI,0.25
156,156,topo,gyrase,0.25
156,156,RNAP,RNAP,1.0
156,156,mRNA,tetA,5.0
156,156,mRNA,mKalama1,1.0
157,157,topo,topoI,0.25
157,157,topo,gyrase,0.25
157,157,RNAP,RNAP,1.0
157,157,mRNA,tetA,5.0
157,157,mRNA,mKalama1,1.0
158,158,topo,topoI,0.25
158,158,topo,gyrase,0.25
158,158,RNAP,RNAP,1.0
158,158,mRNA,tetA,5.0
158,158,mRNA,mKalama1,1.0
159,159,topo,topoI,0.25
159,159,topo,gyrase,0.25
159,159,RNAP,RNAP,1.0
159,159,mRNA,tetA,5.0
159,159,mRNA,mKalama1,1.0
160,160,topo,topoI,0.25
160,160,topo,gyrase,0.25
160,160,RNAP,RNAP,1.0
160,160,mRNA,tetA,5.0
160,160,mRNA,mKalama1,1.0
161,161,topo,topoI,0.25
161,161,topo,gyrase,0.25
161,161,RNAP,RNAP,1.0
161,161,mRNA,tetA,5.0
161,161,mRNA,mKalama1,1.0
162,162,topo,topoI,0.25
162,162,topo,gyrase,0.25
162,162,RNAP,RNAP,1.0
162,162,mRNA,tetA,5.0
162,162,mRNA,mKalama1,1.0
163,163,topo,topoI,0.25
163,163,topo,gyrase,0.25
163,163,RNAP,RNAP,1.0
163,163,mRNA,tetA,5.0
163,163,mRNA,mKalama1,1.0
164,164,topo,topoI,0.25
164,164,topo,gyrase,0.25
164,164,RNAP,RNAP,1.0
164,164,mRNA,tetA,5.0
164,164,mRNA,mKalama1,1.0
165,165,topo,topoI,0.25
165,165,topo,gyrase,0.25
165,165,RNAP,RNAP,1.0
165,165,mRNA,tetA,5.0
165,165,mRNA,mKalama1,1.0
166,166,topo,topoI,0.25
166,166,topo,gyrase,0.25
166,166,RNAP,RNAP,1.0
166,166,mRNA,tetA,5.0
166,166,mRNA,mKalama1,1.0
167,167,topo,topoI,0.25
167,167,topo,gyrase,0.25
167,167,RNAP,RNAP,1.0
167,167,mRNA,tetA,5.0
167,167,mRNA,mKalama1,1.0
168,168,topo,topoI,0.25
168,168,topo,gyrase,0.25
168,168,RNAP,RNAP,1.0
168,168,mRNA,tetA,5.0
168,168,mRNA,mKalama1,1.0
169,169,topo,topoI,0.25
169,169,topo,gyrase,0.25
169,169,RNAP,RNAP,1.0
169,169,mRNA,tetA,5.0
169,169,mRNA,mKalama1,1.0
170,170,topo,topoI,0.25
170,170,topo,gyrase,0.25
170,170,RNAP,RNAP,1.0
170,170,mRNA,tetA,5.0
170,170,mRNA,mKalama1,1.0
171,171,topo,topoI,0.25
171,171,topo,gyrase,0.25
171,171,RNAP,RNAP,1.0
171,171,mRNA,tetA,5.0
171,171,mRNA,mKalama1,1.0
172,172,topo,topoI,0.25
172,172,topo,gyrase,0.25
172,172,RNAP,RNAP,1.0
172,172,mRNA,tetA,5.0
172,172,mRNA,mKalama1,1.0
173,173,topo,topoI,0.25
173,173,topo,gyrase,0.25
173,173,RNAP,RNAP,1.0
173,173,mRNA,tetA,5.0
173,173,mRNA,mKalama1,1.0
174,174,topo,topoI,0.25
174,174,topo,gyrase,0.25
174,174,RNAP,RNAP,1.0
174,174,mRNA,tetA,5.0
174,174,mRNA,mKalama1,1.0
175,175,topo,topoI,0.25
175,175,topo,gyrase,0.25
175,175,RNAP,RNAP,1.0
175,175,mRNA,tetA,5.0
175,175,mRNA,mKalama1,1.0
176,176,topo,topoI,0.25
176,176,topo,gyrase,0.25
176,176,RNAP,RNAP,1.0
176,176,mRNA,tetA,5.0
176,176,mRNA,mKalama1,1.0
177,177,topo,topoI,0.25
177,177,topo,gyrase,0.25
177,177,RNAP,RNAP,1.0
177,177,mRNA,tetA,5.0
177,177,mRNA,mKalama1,1.0
178,178,topo,topoI,0.25
178,178,topo,gyrase,0.25
