frame,time,type,name,concentration
37,18.5,topo,topoI,0.25
37,18.5,topo,gyrase,0.25
37,18.5,RNAP,RNAP,1.0
38,19.0,topo,topoI,0.25
38,19.0,topo,gyrase,0.25
38,19.0,RNAP,RNAP,1.0
39,19.5,topo,topoI,0.25
39,19.5,topo,gyrase,0.25
39,19.5,RNAP,RNAP,1.0
40,20.0,topo,topoI,0.25
40,20.0,topo,gyrase,0.25
40,20.0,RNAP,RNAP,1.0
41,20.5,topo,topoI,0.25
41,20.5,topo,gyrase,0.25
41,20.5,RNAP,RNAP,1.0
42,21.0,topo,topoI,0.25
42,21.0,topo,gyrase,0.25
42,21.0,RNAP,RNAP,1.0
43,21.5,topo,topoI,0.25
43,21.5,topo,gyrase,0.25
43,21.5,RNAP,RNAP,1.0
44,22.0,topo,topoI,0.25
44,22.0,topo,gyrase,0.25
44,22.0,RNAP,RNAP,1.0
45,22.5,topo,topoI,0.25
45,22.5,topo,gyrase,0.25
45,22.5,RNAP,RNAP,1.0
46,23.0,topo,topoI,0.25
46,23.0,topo,gyrase,0.25
46,23.0,RNAP,RNAP,1.0
47,23.5,topo,topoI,0.25
47,23.5,topo,gyrase,0.25
47,23.5,RNAP,RNAP,1.0
48,24.0,topo,topoI,0.25
48,24.0,topo,gyrase,0.25
48,24.0,RNAP,RNAP,1.0
49,24.5,topo,topoI,0.25
49,24.5,topo,gyrase,0.25
49,24.5,RNAP,RNAP,1.0
50,25.0,topo,topoI,0.25
50,25.0,topo,gyrase,0.25
50,25.0,RNAP,RNAP,1.0
51,25.5,topo,topoI,0.25
51,25.5,topo,gyrase,0.25
51,25.5,RNAP,RNAP,1.0
52,26.0,topo,topoI,0.25
52,26.0,topo,gyrase,0.25
52,26.0,RNAP,RNAP,1.0
53,26.5,topo,topoI,0.25
53,26.5,topo,gyrase,0.25
53,26.5,RNAP,RNAP,1.0
54,27.0,topo,topoI,0.25
54,27.0,topo,gyrase,0.25
54,27.0,RNAP,RNAP,1.0
55,27.5,topo,topoI,0.25
55,27.5,topo,gyrase,0.25
55,27.5,RNAP,RNAP,1.0
56,28.0,topo,topoI,0.25
56,28.0,topo,gyrase,0.25
56,28.0,RNAP,RNAP,1.0
57,28.5,topo,topoI,0.25
57,28.5,topo,gyrase,0.25
57,28.5,RNAP,RNAP,1.0
58,29.0,topo,topoI,0.25
58,29.0,topo,gyrase,0.25
58,29.0,RNAP,RNAP,1.0
59,29.5,topo,topoI,0.25
59,29.5,topo,gyrase,0.25
59,29.5,RNAP,RNAP,1.0
60,30.0,topo,topoI,0.25
60,30.0,topo,gyrase,0.25
60,30.0,RNAP,RNAP,1.0
61,30.5,topo,topoI,0.25
61,30.5,topo,gyrase,0.25
61,30.5,RNAP,RNAP,1.0
62,31.0,topo,topoI,0.25
62,31.0,topo,gyrase,0.25
62,31.0,RNAP,RNAP,1.0
63,31.5,topo,topoI,0.25
63,31.5,topo,gyrase,0.25
63,31.5,RNAP,RNAP,1.0
64,32.0,topo,topoI,0.25
64,32.0,topo,gyrase,0.25
64,32.0,RNAP,RNAP,1.0
65,32.5,topo,topoI,0.25
65,32.5,topo,gyrase,0.25
65,32.5,RNAP,RNAP,1.0
66,33.0,topo,topoI,0.25
66,33.0,topo,gyrase,0.25
66,33.0,RNAP,RNAP,1.0
67,33.5,topo,topoI,0.25
67,33.5,topo,gyrase,0.25
67,33.5,RNAP,RNAP,1.0
68,34.0,topo,topoI,0.25
68,34.0,topo,gyrase,0.25
68,34.0,RNAP,RNAP,1.0
69,34.5,topo,topoI,0.25
69,34.5,topo,gyrase,0.25
69,34.5,RNAP,RNAP,1.0
70,35.0,topo,topoI,0.25
70,35.0,topo,gyrase,0.25
70,35.0,RNAP,RNAP,1.0
71,35.5,topo,topoI,0.25
71,35.5,topo,gyrase,0.25
71,35.5,RNAP,RNAP,1.0
72,36.0,topo,topoI,0.25
72,36.0,topo,gyrase,0.25
72,36.0,RNAP,RNAP,1.0
73,36.5,topo,topoI,0.25
73,36.5,topo,gyrase,0.25
73,36.5,RNAP,RNAP,1.0
74,37.0,topo,topoI,0.25
74,37.0,topo,gyrase,0.25
74,37.0,RNAP,RNAP,1.0
75,37.5,topo,topoI,0.25
75,37.5,topo,gyrase,0.25
75,37.5,RNAP,RNAP,1.0
76,38.0,topo,topoI,0.25
76,38.0,topo,gyrase,0.25
76,38.0,RNAP,RNAP,1.0
77,38.5,topo,topoI,0.25
77,38.5,topo,gyrase,0.25
77,38.5,RNAP,RNAP,1.0
78,39.0,topo,topoI,0.25
78,39.0,topo,gyrase,0.25
78,39.0,RNAP,RNAP,1.0
79,39.5,topo,topoI,0.25
79,39.5,topo,gyrase,0.25
79,39.5,RNAP,RNAP,1.0
79,39.5,mRNA,tetA,1.0
80,40.0,topo,topoI,0.25
80,40.0,topo,gyrase,0.25
80,40.0,RNAP,RNAP,1.0
80,40.0,mRNA,tetA,1.0
81,40.5,topo,topoI,0.25
81,40.5,topo,gyrase,0.25
81,40.5,RNAP,RNAP,1.0
81,40.5,mRNA,tetA,1.0
82,41.0,topo,topoI,0.25
82,41.0,topo,gyrase,0.25
82,41.0,RNAP,RNAP,1.0
82,41.0,mRNA,tetA,1.0
83,41.5,topo,topoI,0.25
83,41.5,topo,gyrase,0.25
83,41.5,RNAP,RNAP,1.0
83,41.5,mRNA,tetA,1.0
84,42.0,topo,topoI,0.25
84,42.0,topo,gyrase,0.25
84,42.0,RNAP,RNAP,1.0
84,42.0,mRNA,tetA,1.0
85,42.5,topo,topoI,0.25
85,42.5,topo,gyrase,0.25
85,42.5,RNAP,RNAP,1.0
85,42.5,mRNA,tetA,1.0
86,43.0,topo,topoI,0.25
86,43.0,topo,gyrase,0.25
86,43.0,RNAP,RNAP,1.0
86,43.0,mRNA,tetA,1.0
87,43.5,topo,topoI,0.25
87,43.5,topo,gyrase,0.25
87,43.5,RNAP,RNAP,1.0
87,43.5,mRNA,tetA,1.0
88,44.0,topo,topoI,0.25
88,44.0,topo,gyrase,0.25
88,44.0,RNAP,RNAP,1.0
88,44.0,mRNA,tetA,1.0
89,44.5,topo,topoI,0.25
89,44.5,topo,gyrase,0.25
89,44.5,RNAP,RNAP,1.0
89,44.5,mRNA,tetA,1.0
90,45.0,topo,topoI,0.25
90,45.0,topo,gyrase,0.25
90,45.0,RNAP,RNAP,1.0
90,45.0,mRNA,tetA,1.0
91,45.5,topo,topoI,0.25
91,45.5,topo,gyrase,0.25
91,45.5,RNAP,RNAP,1.0
91,45.5,mRNA,tetA,1.0
92,46.0,topo,topoI,0.25
92,46.0,topo,gyrase,0.25
92,46.0,RNAP,RNAP,1.0
92,46.0,mRNA,tetA,1.0
93,46.5,topo,topoI,0.25
93,46.5,topo,gyrase,0.25
93,46.5,RNAP,RNAP,1.0
93,46.5,mRNA,tetA,1.0
94,47.0,topo,topoI,0.25
94,47.0,topo,gyrase,0.25
94,47.0,RNAP,RNAP,1.0
94,47.0,mRNA,tetA,1.0
95,47.5,topo,topoI,0.25
95,47.5,topo,gyrase,0.25
95,47.5,RNAP,RNAP,1.0
95,47.5,mRNA,tetA,1.0
96,48.0,topo,topoI,0.25
96,48.0,topo,gyrase,0.25
96,48.0,RNAP,RNAP,1.0
96,48.0,mRNA,tetA,1.0
97,48.5,topo,topoI,0.25
97,48.5,topo,gyrase,0.25
97,48.5,RNAP,RNAP,1.0
97,48.5,mRNA,tetA,1.0
98,49.0,topo,topoI,0.25
98,49.0,topo,gyrase,0.25
98,49.0,RNAP,RNAP,1.0
98,49.0,mRNA,tetA,1.0
99,49.5,topo,topoI,0.25
99,49.5,topo,gyrase,0.25
99,49.5,RNAP,RNAP,1.0
99,49.5,mRNA,tetA,1.0
100,50.0,topo,topoI,0.25
100,50.0,topo,gyrase,0.25
100,50.0,RNAP,RNAP,1.0
100,50.0,mRNA,tetA,1.0
101,50.5,topo,topoI,0.25
101,50.5,topo,gyrase,0.25
101,50.5,RNAP,RNAP,1.0
101,50.5,mRNA,tetA,1.0
102,51.0,topo,topoI,0.25
102,51.0,topo,gyrase,0.25
102,51.0,RNAP,RNAP,1.0
102,51.0,mRNA,tetA,1.0
103,51.5,topo,topoI,0.25
103,51.5,topo,gyrase,0.25
103,51.5,RNAP,RNAP,1.0
103,51.5,mRNA,tetA,1.0
104,52.0,topo,topoI,0.25
104,52.0,topo,gyrase,0.25
104,52.0,RNAP,RNAP,1.0
104,52.0,mRNA,tetA,1.0
105,52.5,topo,topoI,0.25
105,52.5,topo,gyrase,0.25
105,52.5,RNAP,RNAP,1.0
105,52.5,mRNA,tetA,1.0
106,53.0,topo,topoI,0.25
106,53.0,topo,gyrase,0.25
106,53.0,RNAP,RNAP,1.0
106,53.0,mRNA,tetA,1.0
107,53.5,topo,topoI,0.25
107,53.5,topo,gyrase,0.25
107,53.5,RNAP,RNAP,1.0
107,53.5,mRNA,tetA,1.0
108,54.0,topo,topoI,0.25
108,54.0,topo,gyrase,0.25
108,54.0,RNAP,RNAP,1.0
108,54.0,mRNA,tetA,1.0
109,54.5,topo,topoI,0.25
109,54.5,topo,gyrase,0.25
109,54.5,RNAP,RNAP,1.0
109,54.5,mRNA,tetA,1.0
110,55.0,topo,topoI,0.25
110,55.0,topo,gyrase,0.25
110,55.0,RNAP,RNAP,1.0
110,55.0,mRNA,tetA,1.0
111,55.5,topo,topoI,0.25
111,55.5,topo,gyrase,0.25
111,55.5,RNAP,RNAP,1.0
111,55.5,mRNA,tetA,1.0
112,56.0,topo,topoI,0.25
112,56.0,topo,gyrase,0.25
112,56.0,RNAP,RNAP,1.0
112,56.0,mRNA,tetA,1.0
113,56.5,topo,topoI,0.25
113,56.5,topo,gyrase,0.25
113,56.5,RNAP,RNAP,1.0
113,56.5,mRNA,tetA,1.0
114,57.0,topo,topoI,0.25
114,57.0,topo,gyrase,0.25
114,57.0,RNAP,RNAP,1.0
114,57.0,mRNA,tetA,1.0
115,57.5,topo,topoI,0.25
115,57.5,topo,gyrase,0.25
115,57.5,RNAP,RNAP,1.0
115,57.5,mRNA,tetA,1.0
116,58.0,topo,topoI,0.25
116,58.0,topo,gyrase,0.25
116,58.0,RNAP,RNAP,1.0
116,58.0,mRNA,tetA,1.0
117,58.5,topo,topoI,0.25
117,58.5,topo,gyrase,0.25
117,58.5,RNAP,RNAP,1.0
117,58.5,mRNA,tetA,1.0
118,59.0,topo,topoI,0.25
118,59.0,topo,gyrase,0.25
118,59.0,RNAP,RNAP,1.0
118,59.0,mRNA,tetA,1.0
119,59.5,topo,topoI,0.25
119,59.5,topo,gyrase,0.25
119,59.5,RNAP,RNAP,1.0
119,59.5,mRNA,tetA,1.0
120,60.0,topo,topoI,0.25
120,60.0,topo,gyrase,0.25
120,60.0,RNAP,RNAP,1.0
120,60.0,mRNA,tetA,1.0
121,60.5,topo,topoI,0.25
121,60.5,topo,gyrase,0.25
121,60.5,RNAP,RNAP,1.0
121,60.5,mRNA,tetA,1.0
122,61.0,topo,topoI,0.25
122,61.0,topo,gyrase,0.25
122,61.0,RNAP,RNAP,1.0
122,61.0,mRNA,tetA,1.0
123,61.5,topo,topoI,0.25
123,61.5,topo,gyrase,0.25
123,61.5,RNAP,RNAP,1.0
123,61.5,mRNA,tetA,1.0
124,62.0,topo,topoI,0.25
124,62.0,topo,gyrase,0.25
124,62.0,RNAP,RNAP,1.0
124,62.0,mRNA,tetA,1.0
125,62.5,topo,topoI,0.25
125,62.5,topo,gyrase,0.25
125,62.5,RNAP,RNAP,1.0
125,62.5,mRNA,tetA,1.0
126,63.0,topo,topoI,0.25
126,63.0,topo,gyrase,0.25
126,63.0,RNAP,RNAP,1.0
126,63.0,mRNA,tetA,1.0
127,63.5,topo,topoI,0.25
127,63.5,topo,gyrase,0.25
127,63.5,RNAP,RNAP,1.0
127,63.5,mRNA,tetA,1.0
128,64.0,topo,topoI,0.25
128,64.0,topo,gyrase,0.25
128,64.0,RNAP,RNAP,1.0
128,64.0,mRNA,tetA,1.0
129,64.5,topo,topoI,0.25
129,64.5,topo,gyrase,0.25
129,64.5,RNAP,RNAP,1.0
129,64.5,mRNA,tetA,1.0
130,65.0,topo,topoI,0.25
130,65.0,topo,gyrase,0.25
130,65.0,RNAP,RNAP,1.0
130,65.0,mRNA,tetA,1.0
131,65.5,topo,topoI,0.25
131,65.5,topo,gyrase,0.25
131,65.5,RNAP,RNAP,1.0
131,65.5,mRNA,tetA,1.0
132,66.0,topo,topoI,0.25
132,66.0,topo,gyrase,0.25
132,66.0,RNAP,RNAP,1.0
132,66.0,mRNA,tetA,1.0
133,66.5,topo,topoI,0.25
133,66.5,topo,gyrase,0.25
133,66.5,RNAP,RNAP,1.0
133,66.5,mRNA,tetA,1.0
134,67.0,topo,topoI,0.25
134,67.0,topo,gyrase,0.25
134,67.0,RNAP,RNAP,1.0
134,67.0,mRNA,tetA,1.0
135,67.5,topo,topoI,0.25
135,67.5,topo,gyrase,0.25
135,67.5,RNAP,RNAP,1.0
135,67.5,mRNA,tetA,1.0
136,68.0,topo,topoI,0.25
136,68.0,topo,gyrase,0.25
136,68.0,RNAP,RNAP,1.0
136,68.0,mRNA,tetA,1.0
137,68.5,topo,topoI,0.25
137,68.5,topo,gyrase,0.25
137,68.5,RNAP,RNAP,1.0
137,68.5,mRNA,tetA,1.0
138,69.0,topo,topoI,0.25
138,69.0,topo,gyrase,0.25
138,69.0,RNAP,RNAP,1.0
138,69.0,mRNA,tetA,1.0
139,69.5,topo,topoI,0.25
139,69.5,topo,gyrase,0.25
139,69.5,RNAP,RNAP,1.0
139,69.5,mRNA,tetA,1.0
140,70.0,topo,topoI,0.25
140,70.0,topo,gyrase,0.25
140,70.0,RNAP,RNAP,1.0
140,70.0,mRNA,tetA,1.0
141,70.5,topo,topoI,0.25
141,70.5,topo,gyrase,0.25
141,70.5,RNAP,RNAP,1.0
141,70.5,mRNA,tetA,1.0
142,71.0,topo,topoI,0.25
142,71.0,topo,gyrase,0.25
142,71.0,RNAP,RNAP,1.0
142,71.0,mRNA,tetA,1.0
143,71.5,topo,topoI,0.25
143,71.5,topo,gyrase,0.25
143,71.5,RNAP,RNAP,1.0
143,71.5,mRNA,tetA,1.0
144,72.0,topo,topoI,0.25
144,72.0,topo,gyrase,0.25
144,72.0,RNAP,RNAP,1.0
144,72.0,mRNA,tetA,1.0
145,72.5,topo,topoI,0.25
145,72.5,topo,gyrase,0.25
145,72.5,RNAP,RNAP,1.0
145,72.5,mRNA,tetA,1.0
146,73.0,topo,topoI,0.25
146,73.0,topo,gyrase,0.25
146,73.0,RNAP,RNAP,1.0
146,73.0,mRNA,tetA,1.0
147,73.5,topo,topoI,0.25
147,73.5,topo,gyrase,0.25
147,73.5,RNAP,RNAP,1.0
147,73.5,mRNA,tetA,1.0
148,74.0,topo,topoI,0.25
148,74.0,topo,gyrase,0.25
148,74.0,RNAP,RNAP,1.0
148,74.0,mRNA,tetA,1.0
149,74.5,topo,topoI,0.25
149,74.5,topo,gyrase,0.25
149,74.5,RNAP,RNAP,1.0
149,74.5,mRNA,tetA,1.0
150,75.0,topo,topoI,0.25
150,75.0,topo,gyrase,0.25
150,75.0,RNAP,RNAP,1.0
150,75.0,mRNA,tetA,1.0
151,75.5,topo,topoI,0.25
151,75.5,topo,gyrase,0.25
151,75.5,RNAP,RNAP,1.0
151,75.5,mRNA,tetA,1.0
152,76.0,topo,topoI,0.25
152,76.0,topo,gyrase,0.25
152,76.0,RNAP,RNAP,1.0
152,76.0,mRNA,tetA,1.0
153,76.5,topo,topoI,0.25
153,76.5,topo,gyrase,0.25
153,76.5,RNAP,RNAP,1.0
153,76.5,mRNA,tetA,1.0
154,77.0,topo,topoI,0.25
154,77.0,topo,gyrase,0.25
154,77.0,RNAP,RNAP,1.0
154,77.0,mRNA,tetA,1.0
155,77.5,topo,topoI,0.25
155,77.5,topo,gyrase,0.25
155,77.5,RNAP,RNAP,1.0
155,77.5,mRNA,tetA,1.0
156,78.0,topo,topoI,0.25
156,78.0,topo,gyrase,0.25
156,78.0,RNAP,RNAP,1.0
156,78.0,mRNA,tetA,1.0
157,78.5,topo,topoI,0.25
157,78.5,topo,gyrase,0.25
157,78.5,RNAP,RNAP,1.0
157,78.5,mRNA,tetA,1.0
158,79.0,topo,topoI,0.25
158,79.0,topo,gyrase,0.25
158,79.0,RNAP,RNAP,1.0
158,79.0,mRNA,tetA,1.0
159,79.5,topo,topoI,0.25
159,79.5,topo,gyrase,0.25
159,79.5,RNAP,RNAP,1.0
159,79.5,mRNA,tetA,1.0
160,80.0,topo,topoI,0.25
160,80.0,topo,gyrase,0.25
160,80.0,RNAP,RNAP,1.0
160,80.0,mRNA,tetA,1.0
161,80.5,topo,topoI,0.25
161,80.5,topo,gyrase,0.25
161,80.5,RNAP,RNAP,1.0
161,80.5,mRNA,tetA,1.0
162,81.0,topo,topoI,0.25
162,81.0,topo,gyrase,0.25
162,81.0,RNAP,RNAP,1.0
162,81.0,mRNA,tetA,1.0
163,81.5,topo,topoI,0.25
163,81.5,topo,gyrase,0.25
163,81.5,RNAP,RNAP,1.0
163,81.5,mRNA,tetA,1.0
164,82.0,topo,topoI,0.25
164,82.0,topo,gyrase,0.25
164,82.0,RNAP,RNAP,1.0
164,82.0,mRNA,tetA,1.0
165,82.5,topo,topoI,0.25
165,82.5,topo,gyrase,0.25
165,82.5,RNAP,RNAP,1.0
165,82.5,mRNA,tetA,1.0
166,83.0,topo,topoI,0.25
166,83.0,topo,gyrase,0.25
166,83.0,RNAP,RNAP,1.0
166,83.0,mRNA,tetA,1.0
167,83.5,topo,topoI,0.25
167,83.5,topo,gyrase,0.25
167,83.5,RNAP,RNAP,1.0
167,83.5,mRNA,tetA,1.0
168,84.0,topo,topoI,0.25
168,84.0,topo,gyrase,0.25
168,84.0,RNAP,RNAP,1.0
168,84.0,mRNA,tetA,1.0
169,84.5,topo,topoI,0.25
169,84.5,topo,gyrase,0.25
169,84.5,RNAP,RNAP,1.0
169,84.5,mRNA,tetA,1.0
170,85.0,topo,topoI,0.25
170,85.0,topo,gyrase,0.25
170,85.0,RNAP,RNAP,1.0
170,85.0,mRNA,tetA,1.0
171,85.5,topo,topoI,0.25
171,85.5,topo,gyrase,0.25
171,85.5,RNAP,RNAP,1.0
171,85.5,mRNA,tetA,1.0
172,86.0,topo,topoI,0.25
172,86.0,topo,gyrase,0.25
172,86.0,RNAP,RNAP,1.0
172,86.0,mRNA,tetA,1.0
173,86.5,topo,topoI,0.25
173,86.5,topo,gyrase,0.25
173,86.5,RNAP,RNAP,1.0
173,86.5,mRNA,tetA,1.0
174,87.0,topo,topoI,0.25
174,87.0,topo,gyrase,0.25
174,87.0,RNAP,RNAP,1.0
174,87.0,mRNA,tetA,1.0
175,87.5,topo,topoI,0.25
175,87.5,topo,gyrase,0.25
175,87.5,RNAP,RNAP,1.0
175,87.5,mRNA,tetA,1.0
176,88.0,topo,topoI,0.25
176,88.0,topo,gyrase,0.25
176,88.0,RNAP,RNAP,1.0
176,88.0,mRNA,tetA,1.0
177,88.5,topo,topoI,0.25
177,88.5,topo,gyrase,0.25
177,88.5,RNAP,RNAP,1.0
177,88.5,mRNA,tetA,1.0
178,89.0,topo,topoI,0.25
178,89.0,topo,gyrase,0.25
178,89.0,RNAP,RNAP,1.0
178,89.0,mRNA,tetA,1.0
179,89.5,topo,topoI,0.25
179,89.5,topo,gyrase,0.25
179,89.5,RNAP,RNAP,1.0
179,89.5,mRNA,tetA,1.0
180,90.0,topo,topoI,0.25
180,90.0,topo,gyrase,0.25
180,90.0,RNAP,RNAP,1.0
180,90.0,mRNA,tetA,1.0
181,90.5,topo,topoI,0.25
181,90.5,topo,gyrase,0.25
181,90.5,RNAP,RNAP,1.0
181,90.5,mRNA,tetA,1.0
182,91.0,topo,topoI,0.25
182,91.0,topo,gyrase,0.25
182,91.0,RNAP,RNAP,1.0
182,91.0,mRNA,tetA,1.0
183,91.5,topo,topoI,0.25
183,91.5,topo,gyrase,0.25
183,91.5,RNAP,RNAP,1.0
183,91.5,mRNA,tetA,1.0
184,92.0,topo,topoI,0.25
184,92.0,topo,gyrase,0.25
184,92.0,RNAP,RNAP,1.0
184,92.0,mRNA,tetA,1.0
185,92.5,topo,topoI,0.25
185,92.5,topo,gyrase,0.25
185,92.5,RNAP,RNAP,1.0
185,92.5,mRNA,tetA,1.0
186,93.0,topo,topoI,0.25
186,93.0,topo,gyrase,0.25
186,93.0,RNAP,RNAP,1.0
186,93.0,mRNA,tetA,1.0
187,93.5,topo,topoI,0.25
187,93.5,topo,gyrase,0.25
187,93.5,RNAP,RNAP,1.0
187,93.5,mRNA,tetA,1.0
188,94.0,topo,topoI,0.25
188,94.0,topo,gyrase,0.25
188,94.0,RNAP,RNAP,1.0
188,94.0,mRNA,tetA,1.0
189,94.5,topo,topoI,0.25
189,94.5,topo,gyrase,0.25
189,94.5,RNAP,RNAP,1.0
189,94.5,mRNA,tetA,1.0
190,95.0,topo,topoI,0.25
190,95.0,topo,gyrase,0.25
190,95.0,RNAP,RNAP,1.0
190,95.0,mRNA,tetA,1.0
191,95.5,topo,topoI,0.25
191,95.5,topo,gyrase,0.25
191,95.5,RNAP,RNAP,1.0
191,95.5,mRNA,tetA,1.0
192,96.0,topo,topoI,0.25
192,96.0,topo,gyrase,0.25
192,96.0,RNAP,RNAP,1.0
192,96.0,mRNA,tetA,1.0
193,96.5,topo,topoI,0.25
193,96.5,topo,gyrase,0.25
193,96.5,RNAP,RNAP,1.0
193,96.5,mRNA,tetA,1.0
194,97.0,topo,topoI,0.25
194,97.0,topo,gyrase,0.25
194,97.0,RNAP,RNAP,1.0
194,97.0,mRNA,tetA,1.0
195,97.5,topo,topoI,0.25
195,97.5,topo,gyrase,0.25
195,97.5,RNAP,RNAP,1.0
195,97.5,mRNA,tetA,1.0
196,98.0,topo,topoI,0.25
196,98.0,topo,gyrase,0.25
196,98.0,RNAP,RNAP,1.0
196,98.0,mRNA,tetA,1.0
197,98.5,topo,topoI,0.25
197,98.5,topo,gyrase,0.25
197,98.5,RNAP,RNAP,1.0
197,98.5,mRNA,tetA,1.0
198,99.0,topo,topoI,0.25
198,99.0,topo,gyrase,0.25
198,99.0,RNAP,RNAP,1.0
198,99.0,mRNA,tetA,1.0
199,99.5,topo,topoI,0.25
199,99.5,topo,gyrase,0.25
199,99.5,RNAP,RNAP,1.0
199,99.5,mRNA,tetA,1.0
200,100.0,topo,topoI,0.25
200,100.0,topo,gyrase,0.25
200,100.0,RNAP,RNAP,1.0
200,100.0,mRNA,tetA,1.0
201,100.5,topo,topoI,0.25
201,100.5,topo,gyrase,0.25
201,100.5,RNAP,RNAP,1.0
201,100.5,mRNA,tetA,1.0
202,101.0,topo,topoI,0.25
202,101.0,topo,gyrase,0.25
202,101.0,RNAP,RNAP,1.0
202,101.0,mRNA,tetA,1.0
203,101.5,topo,topoI,0.25
203,101.5,topo,gyrase,0.25
203,101.5,RNAP,RNAP,1.0
203,101.5,mRNA,tetA,1.0
204,102.0,topo,topoI,0.25
204,102.0,topo,gyrase,0.25
204,102.0,RNAP,RNAP,1.0
204,102.0,mRNA,tetA,1.0
205,102.5,topo,topoI,0.25
205,102.5,topo,gyrase,0.25
205,102.5,RNAP,RNAP,1.0
205,102.5,mRNA,tetA,1.0
206,103.0,topo,topoI,0.25
206,103.0,topo,gyrase,0.25
206,103.0,RNAP,RNAP,1.0
206,103.0,mRNA,tetA,1.0
207,103.5,topo,topoI,0.25
207,103.5,topo,gyrase,0.25
207,103.5,RNAP,RNAP,1.0
207,103.5,mRNA,tetA,1.0
208,104.0,topo,topoI,0.25
208,104.0,topo,gyrase,0.25
208,104.0,RNAP,RNAP,1.0
208,104.0,mRNA,tetA,1.0
